account_name,url,caption,caption_length,likes,comments,post_date,day_of_week,hour_of_day,is_night_post,is_special_date,media_type,num_hashtags,num_mentions,num_emojis,has_question,has_call_to_action,followers,followees,engagement_ratio,comment_like_ratio,caption_sentiment,num_exclamations,hashtag_ratio,topic,readability,num_positive_words,num_negative_words
maybelline_es,https://www.instagram.com/maybelline_es/p/DJMMz8etO3v/,"Esta primavera 2025 las pestañas se llevan ligeras y naturales pero con bien de volumen 😱
Y la máscara perfecta para conseguirlo es Colossal Bubble, que infla el 100% de tus pestañas sin apelmazar 💛
¡La necesitas para estar IN! 

#ColossalBubble #Maquillaje #Pestañas #Makeup #Maybelline #Productosvirales",305,304,12,2025-05-03T12:00:10.000Z,Saturday,12,False,False,foto,6,0,2,False,False,469000,620,0.0007,0.0395,positivo,1,0.1304,otro,21.07,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DJJoBNzNjr_/,"¿Volumen? Sí.
¿Ligereza? También.
¿100% de tus pestañas infladas? Obvio 💛
Con Colossal Bubble tienes todo lo que buscas en una máscara de pestañas, literal🫧

#ColossalBubble #Maquillaje #Pestañas #Makeup #Maybelline #Productosvirales",233,159,1,2025-05-02T12:00:13.000Z,Friday,12,False,False,foto,6,0,1,True,False,469000,620,0.0003,0.0063,positivo,0,0.1935,otro,28.05,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DJHDOJzzmYA/,"Tu neceser también quiere estar IN 
Y este 2025, el amarillo es EL color 💛
Colossal Bubble no solo infla el 100% de tus pestañas con volumen ligero y modulable 🫧
Su envase tambien viene en el tono estrella de la temporada 💖

¡AMAMOS POR TAAAANTAS RAZONES!

#ColossalBubble #Maquillaje #Pestañas #Makeup #Maybelline #Productosvirales",332,351,5,2025-05-01T12:00:12.000Z,Thursday,12,False,True,foto,6,0,2,False,False,469000,620,0.0008,0.0142,positivo,1,0.1132,otro,29.18,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DJFOgF8zHpS/,"¡Te vas a inflar de verla! 

Porque quien la prueba se enamora 💛 Hablamos de Colossal Bubble, la nueva máscara de pestañas de Maybelline NY que infla al 100% tus pestañas con una fórmula ligera 🫧

Su cepillo peine inflador separa y eleva cada pestaña para un volumen modulable, sin grumos y con un acabado impecable.
Y no lo decimos nosotres… 9 de cada 10 afirman que las pestañas se ven infladas 💛

#ColossalBubble #Maquillaje #Pestañas #Makeup #Maybelline #Productosvirales",475,274,7,2025-04-30T19:00:12.000Z,Wednesday,19,False,False,carrusel,6,0,2,False,False,469000,620,0.0006,0.0255,positivo,1,0.0759,otro,33.07,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DJEebVuN-ou/,"Todo NYC está hablando de lo mismo: 

🫧 Colossal Bubble ha llegado… ¡y ha inflado hasta la Estatua de la Libertad! 🗽

Ahora tú también puedes tener ese volumen gracias a Maybelline NY y su nueva máscara de pestañas con una fórmula ligera y modulable que te ayudará a conseguir un lookazo colosal 💛

#ColossalBubble #Maquillaje #Pestañas #Makeup #Maybelline #Productosvirales",374,408,1,2025-04-30T12:00:12.000Z,Wednesday,12,False,False,foto,6,0,2,False,False,469000,620,0.0009,0.0025,positivo,1,0.1,otro,17.61,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DJCpseozYqy/,"9/10 AFIRMAN QUE LAS PESTAÑAS SE VEN INFLADAS... ...y el otro 1 simplemente se quedó sin palabras 😶🫧
 
Así de fuerte está siendo el efecto de la nueva Colossal Bubble de Maybelline:
 
💛 Volumen inflado sin apelmazar 
💛 Ligereza total 
💛 Separación perfecta

Súper TIP: Para obtener mejores resultados, quita el exceso de producto, sostén el cepillo peine inflador contra las pestañas y extiéndelo desde la raíz hasta la punta repetidamente hasta lograr tu lookazo ideal 

#ColossalBubble #Maquillaje #Pestañas #Makeup #Maybelline #Productosvirales",547,141,1,2025-04-29T19:00:09.000Z,Tuesday,19,False,False,foto,6,0,4,False,False,469000,620,0.0003,0.0071,positivo,0,0.0732,otro,13.23,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DJB5pGvzHlC/,"Es un 10, pero... 

como infla el 100% de tus pestañas sin que pesen… le damos un 100 🫧

Sí, Colossal Bubble ha llegado para darte volumen modulable y separación impecable entre tus pestañas, con una fórmula tan ligera que ni lo notas💛

VAS A REENAMORARTE DE TUS PESTAÑAS 🔥 

#ColossalBubble #Maquillaje #Pestañas #Makeup #Maybelline #Productosvirales",351,458,13,2025-04-29T12:00:12.000Z,Tuesday,12,False,False,carrusel,6,0,2,False,False,469000,620,0.001,0.0284,positivo,0,0.1071,otro,30.6,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DJAE5k9TwtI/,"Volumen colosal sin pestañas pesadas 💛

Confirmamos, así es la nueva máscara de pestañas de Maybelline, Colossal Bubble, que infla el 100% de tus pestañas y aún así… se siente ligerísima 🫧

✨ Volumen modulable
✨ Fórmula que no apelmaza
✨ Separación impecable

Una vez la pruebes no vas a poder parar de usarla 💖

#ColossalBubble #Maquillaje #Pestañas #Makeup #Maybelline #Productosvirales",388,170,0,2025-04-28T19:00:12.000Z,Monday,19,False,False,foto,6,0,2,False,False,469000,620,0.0004,0.0,positivo,0,0.0984,otro,-2.81,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DI8wDqPzCLq/,"🧸 Misión cumplida: labios mate difuminados, sin transferencias y con 12H de tinta ligera 💋

SUPER STAY TEDDY TINT llegó, conquistó y se quedó en nuestros neceseres (y en nuestros labios 😏)

Un mate suave que resiste besos, café y lo que le pongas, modulable para llevarlo como quieras y en tonos que nos tienen OBSESIONADES 🔥

Si aún no lo has probado… no sabemos qué estás esperando. Si ya lo tienes, confirma en los comentarios: ¿te cambió la vida o TE CAMBIÓ LA VIDA? 💖👇

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",536,551,26,2025-04-27T12:00:16.000Z,Sunday,12,False,False,carrusel,5,0,5,True,True,469000,620,0.0012,0.0472,positivo,0,0.0549,otro,40.02,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DI6LPpQNGHi/,"🧸 Misión cumplida: labios mate difuminados, sin transferencias y con 12H de tinta ligera 💋

SUPER STAY TEDDY TINT llegó, conquistó y se quedó en nuestros neceseres (y en nuestros labios 😏)

Un mate suave que resiste besos, café y lo que le pongas, modulable para llevarlo como quieras y en tonos que nos tienen OBSESIONADES 🔥

Si aún no lo has probado… no sabemos qué estás esperando. Si ya lo tienes, confirma en los comentarios: ¿te cambió la vida o TE CAMBIÓ LA VIDA? 💖👇

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",536,247,14,2025-04-26T12:00:09.000Z,Saturday,12,False,False,foto,5,0,5,True,True,469000,620,0.0006,0.0567,positivo,0,0.0549,otro,40.02,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DI4WhoBvNaJ/,"¿Difuminado, intenso o degradado?

Con SUPER STAY TEDDY TINT, el acabado lo decides tú 💖 

Su efecto difuminado modulable te permite jugar con el color mientras disfrutas de un mate suave que no transfiere hasta por 12 horas 🧸

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",289,755,6,2025-04-25T19:00:12.000Z,Friday,19,False,False,carrusel,5,0,1,True,False,469000,620,0.0016,0.0079,positivo,0,0.1136,otro,28.41,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DI3mdlVPfTU/,"Tenemos el Teddy ideal para ti 🧸💖

Diferentes estilos, diferentes tonos, pero siempre la misma suavidad mate y duración de 12H✨ 

Llévalo de forma sutil, difuminado, llamativo o incluso en las mejillas, AMARÁS 

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",273,420,11,2025-04-25T12:00:13.000Z,Friday,12,False,False,carrusel,5,0,1,False,False,469000,620,0.0009,0.0262,positivo,0,0.1316,otro,4.65,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DI1Bp01Th6x/,"Super Stay Teddy Tint se adapta a ti 🧸✨

Dale una, dos o tres pasadas y consigue el acabado que más te guste:
 💋 Suave y sutil 💋💋 Intenso pero natural 💋💋💋 Bien de atrevido y pigmentado

Comenta con 💋 según tu forma fav de llevarlo 

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",294,739,19,2025-04-24T12:00:10.000Z,Thursday,12,False,False,foto,5,0,7,False,True,469000,620,0.0016,0.0257,positivo,0,0.098,otro,14.85,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIyc35Stt7B/,"🧸 Nadie puede escapar de Super Stay Teddy Tint

El mate aterciopelado ya está por todas partes: en labios, mejillas… y en todas las bocas (literal y figuradamente 👀).

Su tinta ligera y sin transferencias nos tiene conquistades 😍

¿Lo has probado ya? 💋

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",315,458,25,2025-04-23T12:00:12.000Z,Wednesday,12,False,False,carrusel,5,0,3,True,False,469000,620,0.001,0.0546,positivo,0,0.102,otro,46.85,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DItTR7rt2Mb/,"Un producto, 4 formas de llevarlo 🧸

1️⃣Difuminado: Solo aplicar y difuminar 
2️⃣Oscuro: Sumerge el aplicador tres veces para cargar el color y delinea cuidadosamente el contorno de tus labios

3️⃣Degradado: Combina un tono más oscuro con un tono más claro

4️⃣Mejillas: Aplica Teddy Tint en tus mejillas y difumina suavemente con los dedos para un rubor sutil y un acabado mate aterciopelado

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",455,672,15,2025-04-21T12:00:11.000Z,Monday,12,False,False,carrusel,5,0,0,False,False,469000,620,0.0015,0.0223,neutro,0,0.0735,otro,-11.43,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIquednt8DB/,"¿Cuál es tu forma de aplicación fav?🧸

¿Lo usas en labios, mejillas o ambos? Nosotres lo usamos en todas partes porque Super Stay Teddy Tint nos tiene in love 💖

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",223,551,15,2025-04-20T12:00:10.000Z,Sunday,12,False,False,foto,5,0,1,True,False,469000,620,0.0012,0.0272,positivo,0,0.1429,otro,65.94,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIoJsS6tqxG/,"El producto multiusos más suaaaaaaave 🧸✨

Super Stay Teddy Tint es mucho más que un labial, porque puedes utilizarlo como: 

💋 Labial mate difuminado 🌸 Blush natural y modulable

Confirmamos: te va a conquistar 

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",274,320,7,2025-04-19T12:00:12.000Z,Saturday,12,False,False,carrusel,5,0,2,False,False,469000,620,0.0007,0.0219,positivo,0,0.1282,otro,8.15,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIlk4sWtfL1/,"Reto nivel imposible: elegir solo uno🧸✨

 Nudes, rosas, corales... ¡los querrás todos! 😍💄

Super Stay Teddy Tint está disponible en 10 tonos increíbles 🥰

¿Cuál es tu favorito? (Si es que puedes decidirte 👀💋)

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",271,773,26,2025-04-18T12:00:09.000Z,Friday,12,False,False,foto,5,0,4,True,False,469000,620,0.0017,0.0336,positivo,1,0.1282,otro,54.35,1,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIjAGlSMoEE/,"Super Stay Teddy Tint es mucho más que un labial🧸✨

Super Stay Teddy Tint no solo es un tinte de labios, también es el blush perfecto😍💄 

Su fórmula suave y modulable te permite llevarlo difuminado, intenso, en degradado o en las mejillas para un lookazo de larga duración 😉

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",337,460,16,2025-04-17T12:00:12.000Z,Thursday,12,False,False,carrusel,5,0,3,False,False,469000,620,0.001,0.0348,positivo,0,0.0926,otro,7.78,1,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIgbTDSy59q/,"Descubre el mate más suave: SUPER STAY TEDDY TINT 🧸

Un tinte labial mate que lo tiene TODO: suavidad increíble, 12H de duración y 0 transferencias💋

Su textura ligera y elástica se adapta a ti: ✨ Difuminado 🔥 Intenso 🎨 Degradado 💖 E incluso en las mejillas 

Disponible en 10 tonos modulables que amarás🫶🏼

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",369,1533,39,2025-04-16T12:00:10.000Z,Wednesday,12,False,False,foto,5,0,5,False,True,469000,620,0.0034,0.0254,positivo,0,0.0847,otro,6.33,1,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIemlBRvQo6/,"El labial que está conquistando las redes 🧸✨

Su tinta ligera y elástica que dura hasta 12H sin transferencias está dando mucho de que hablar y su acabado mate suaaaave y modulable nos tiene in love 💖

Sigue este paso a paso para conseguir un resultado 🔝

🧸Aplica sobre los labios limpios y secos. ⏳ Déjalo secar completamente para fijar el color. 💋 GO!

¿Cuál es tu tono Teddy favorito? 

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",451,781,41,2025-04-15T19:00:12.000Z,Tuesday,19,False,False,carrusel,5,0,3,True,False,469000,620,0.0018,0.0525,positivo,1,0.0667,otro,39.21,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DId2gvTRxVT/,"🧸 ¡Cuidado, el osito está dejando huella! 😏💋

Super Stay Teddy Tint se queda en tus labios por 12H, sin transferencias y con un efecto mate suave que no se va✨

Llévalo de forma sutil, difuminado, llamativo o incluso en las mejillas 🤯

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",297,991,15,2025-04-15T12:00:12.000Z,Tuesday,12,False,False,carrusel,5,0,2,False,False,469000,620,0.0021,0.0151,positivo,1,0.1042,otro,27.96,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIcBxRCvDpR/,"Es un 10 pero…

Es un 10 pero como cada tono se puede usar de 4 maneras diferentes (difuminado, oscuro, degradado o en las mejillas) le damos un 40 💖

¿Cuál es tu forma de aplicación favorita? Nosotres no podemos elegir porque nos encantan todasssss 🤭

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",314,512,17,2025-04-14T19:00:09.000Z,Monday,19,False,False,foto,5,0,1,True,False,469000,620,0.0011,0.0332,neutro,0,0.098,otro,45.57,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIYs7DXPQv9/,"YA SON LAS Teddy o’clock ⏰ ¡Hora de que pruebes tu nuevo labial favorito!

Se llama SUPER STAY TEDDY TINT y es puro terciopelo en los labios: mate, suave y SIN transferencias 🧸

12H de tinta ligera + acabado modulable = te va a obsesionar😏

 Aplica, deja secar y listo! 🧸💋

#TeddyTint  #Maquillaje #Makeup #Maybelline #Productosvirales",335,659,26,2025-04-13T12:00:12.000Z,Sunday,12,False,False,carrusel,5,0,2,False,False,469000,620,0.0015,0.0395,positivo,2,0.0893,promoción,46.92,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DITz3V5i7vf/,"SE BUSCA BUBBLE GIRL 🫧💛

¿Te ves ready para salir junto a @judiitharias_, @fabiana.sevillano o el dúo @jorgecyrus + @iammarieta_ en el nuevo anuncio de Maybelline NY? 🤯

Solo necesitas subir un vídeo en TikTok lanzando la nueva máscara BUBBLE de forma creativa y diferente, ¡así de fácil! 💖

Etiqueta a @maybelline_es, a tu embajador fav y añade el hashtag #CastingMaybelline para participar bb 🥰 

¡Lo importante es ser original! Toma nota de estos tips si quieres sacar un 10 en tu contenido 👇🏼

MENSAJES CLAVE

1. PESTAÑAS INFLADAS AL 100% 
2. VOLUMEN LIGERO AL INSTANTE, SIN NECESIDAD DE DARLE MUCHAS CAPAS

El 15 de abril se anunciaran las 3 ganadoras 😳",658,287,16,2025-04-11T16:46:30.000Z,Friday,16,False,False,carrusel,1,5,5,True,True,469000,620,0.0006,0.0557,positivo,2,0.0089,promoción,53.83,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DIMlALUvF2N/,"¡Normal que sea la más viral! 💖

La base que todes están amando por su duración de 30 horas, su resistencia al sudor y calor, y su fórmula tan ligera que ni la sentirás es Super Stay Lumi Matte 👑

Pero si quieres que aguante aún más, aquí va un 
#makeuptip: Prepara tu piel con un primer matificante antes de aplicarla. Esto ayudará a que la base se adhiera mejor y mantenga su acabado impecable durante aún más tiempo 🕢

#LumiMatte #Maybelline #productosvirales #makeup #maquillajelowcost",489,317,33,2025-04-08T19:00:10.000Z,Tuesday,19,False,False,foto,6,0,3,False,False,469000,620,0.0007,0.1041,negativo,1,0.0706,otro,42.91,0,1
maybelline_es,https://www.instagram.com/maybelline_es/p/DIJQJA8OmzF/,"La amamos por sus 30 HORAS de duración⏳✨

Superstay Lumi Matte está diseñada para aguantarlo TODO: calor, agua, sudor y hasta el ritmo más intenso del día en la ciudad 🌇

Su fórmula ligera y transpirable se fija a la piel sin sentirse pesada, controlando los brillos y manteniendo un acabado mate luminoso impecable 🤩

¡Normal que sea tan viral! 

#LumiMatte #Maybelline #productosvirales #makeup #maquillajelowcost",415,342,13,2025-04-07T12:00:10.000Z,Monday,12,False,False,foto,5,0,1,False,False,469000,620,0.0008,0.038,neutro,1,0.0769,otro,16.41,0,1
maybelline_es,https://www.instagram.com/maybelline_es/p/DIHbaV7vjmR/,"¡Ver para creer! Mira como queda 😍

Superstay Lumi Matte no solo unifica el tono, también controla brillos, resiste agua y sudor y dura hasta 30 horas 🥰

 ¿La mejor parte? 

Se siente TAN ligera que olvidarás que la llevas puesta 🤭

#LumiMatte #Maybelline #productosvirales #makeup #maquillajelowcost",300,211,1,2025-04-06T19:00:10.000Z,Sunday,19,False,False,foto,5,0,1,True,False,469000,620,0.0005,0.0047,neutro,1,0.1064,otro,40.05,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DH-8-bTysj9/,"#MAKEUPTIP para enmarcar tu mirada 🤭

Todo buen makeup look empieza con una buena base: cejas definidas y pestañas con volumen y te contamos la forma más fácil de conseguirlo: 

✨ SUPERFLUFF – para unas cejas suaves, voluminosas y rellenas
 ✨ SKY HIGH –  para unas pestañas con volumen predefinido y longitud sin límites 

💡Para un efecto lifting, aplica SUPERFLUFF en dirección diagonal (hacia arriba y afuera) y usa SKY HIGH solo en las pestañas exteriores

¡Tu mirada se verá más levantada al instante!

#Superfluff #SkyHigh #Cejas #Brows  #Maybelline #productosvirales #makeup #maquillajelowcost",599,348,1,2025-04-03T12:00:14.000Z,Thursday,12,False,False,carrusel,9,0,1,False,False,469000,620,0.0007,0.0029,negativo,1,0.0978,otro,2.23,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DH8YLjquq5F/,"EL EYE COMBO QUE USARÁS TODOS LOS DÍAS ✨

Si hay algo que marca diferencia en un look, es la mirada. Y para enmarcarla como se debe, te dejamos el #eyecombo del que te vas a enamorar👇🏼

🤎 Paso 1: Rellena y define tus cejas con Super Fluff. Su fórmula mousse les da volumen sin dejarlas rígidas ni con residuos. Peina hacia arriba y afuera para un efecto fluffy natural
🩷 Paso 2: Aplica Sky High en tus pestañas desde la raíz hasta las puntas. Su cepillo flexible levanta y alarga cada pestaña sin apelmazarlas, dándote un efecto infinito

#Superfluff #SkyHigh #Cejas #Brows  #Maybelline #productosvirales #makeup #maquillajelowcost",631,464,2,2025-04-02T12:00:14.000Z,Wednesday,12,False,False,carrusel,9,0,2,False,False,469000,620,0.001,0.0043,neutro,0,0.0841,otro,40.93,0,0
maybelline_es,https://www.instagram.com/maybelline_es/p/DH3qDZoMHMr/,"La colorimetría puede hacer que tus ojos resalten aún más 💚✨

Si tienes los ojos verdes, tenemos varios tonos de SKY HIGH que te van a dejar así 🤩 como el Plump Twilight o el Burgundhy Hace. Pero si te atreves, también puedes probar el nuevo Green Altitude, ¡porque queda increíble! 💚

¿Cuál es tu favorito? 

#SkyHigh #PestañasConAlturaYMásAllá #Maybelline #productosvirales #makeup #maquillajelowcost",402,394,9,2025-03-31T16:00:13.000Z,Monday,16,False,False,carrusel,6,0,2,True,False,469000,620,0.0009,0.0228,neutro,1,0.0968,promoción,57.08,1,0
