account_name,url,caption,caption_length,likes,comments,post_date,day_of_week,hour_of_day,is_night_post,is_special_date,media_type,num_hashtags,num_mentions,num_emojis,has_question,has_call_to_action,followers,followees,engagement_ratio,comment_like_ratio,caption_sentiment,num_exclamations,hashtag_ratio,topic,readability,num_positive_words,num_negative_words
3inaspain,https://www.instagram.com/3inaspain/p/DFvBxtICuZa/,"¿Cómo de bonitos son los nuevos tonos de The Automatic Lip Pencil? 🤩

💎👽 390
🥑😻 232
👄💋 371
📢💥 308 
🥕🗝️ 502
🥨🥐 565

📍 Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INA #3INASpain #3INALabioteca #labioteca #lips #labiales #new #makeup #maquillaje",280,326,23,2025-02-06T14:31:30.000Z,Thursday,14,False,False,carrusel,9,0,9,True,False,318000,1377,0.0011,0.0706,positivo,0,0.1875,promoción,53.71,1,0
3inaspain,https://www.instagram.com/3inaspain/p/DFqIdLLifpV/,"Los looks de @angelahenche y @albantasanroman para los @genzawards 🪩✨💗

Desliza hasta el final para ver un SPOILER 🤭

📍 Todos disponibles en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#GenZAwards #3INASpain #3ina #makeup #premios #genz #maquillaje #keepitcutre",283,430,29,2025-02-04T16:53:39.000Z,Tuesday,16,False,False,carrusel,8,3,2,False,False,318000,1377,0.0014,0.0674,neutro,0,0.1905,otro,28.69,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DFlNZNoCU0B/,"Con iniciativas como Lips for Life, contribuimos a que la Asociación Española Contra el Cáncer siga ofreciendo apoyo a pacientes, promoviendo la prevención y financiando proyectos esenciales para mejorar la vida de tantas personas.

Lips for Life no es solo un labial, es una oportunidad para apoyar a quienes más lo necesitan.

Este año, todo lo que habríamos invertido en esta campaña, lo hemos destinado a la Asociación Española Contra el Cáncer.

Gracias por ser parte de este compromiso 🤍

@contraelcancer.es",513,208,13,2025-02-02T19:00:00.000Z,Sunday,19,False,False,foto,0,1,0,False,False,318000,1377,0.0007,0.0625,neutro,0,0.0,otro,42.72,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DFiomvJCE3u/,"Con iniciativas como Lips for Life, contribuimos a que la Asociación Española Contra el Cáncer siga ofreciendo apoyo a pacientes, promoviendo la prevención y financiando proyectos esenciales para mejorar la vida de tantas personas.

Lips for Life no es solo un labial, es una oportunidad para apoyar a quienes más lo necesitan.

Este año, todo lo que habríamos invertido en esta campaña, lo hemos destinado a la Asociación Española Contra el Cáncer.

Gracias por ser parte de este compromiso🤍

@contraelcancer.es",512,462,13,2025-02-01T19:00:00.000Z,Saturday,19,False,False,foto,0,1,0,False,False,318000,1377,0.0015,0.0281,neutro,0,0.0,otro,42.72,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DFgDz3pCkq2/,"Con iniciativas como Lips for Life, contribuimos a que la Asociación Española Contra el Cáncer siga ofreciendo apoyo a pacientes, promoviendo la prevención y financiando proyectos esenciales para mejorar la vida de tantas personas.

Lips for Life no es solo un labial, es una oportunidad para apoyar a quienes más lo necesitan.

Este año, todo lo que habríamos invertido en esta campaña, lo hemos destinado a la Asociación Española Contra el Cáncer.

Gracias por ser parte de este compromiso 🤍

@contraelcancer.es",513,815,42,2025-01-31T19:00:00.000Z,Friday,19,False,False,foto,0,1,0,False,False,318000,1377,0.0027,0.0515,neutro,0,0.0,otro,42.72,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DFdG1PbiZPU/,"Define placer visual 🥰 nuevos y mejorados The Automatic Lip Pencil ✨

Y si sigues leyéndonos, dinos, ¿tienes ya tono fav? 💓

📍 Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INA #3INASpain #3INALabioteca #labioteca #lips #labiales #new #makeup #maquillaje",290,448,30,2025-01-30T15:29:20.000Z,Thursday,15,False,False,carrusel,9,0,2,True,False,318000,1377,0.0015,0.067,neutro,0,0.2,promoción,42.33,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DFVVMWhC6fm/,"🔥 ¡NUEVOS Y MEJORADOS! 💋 The Automatic Lip Pencil 💋

No se nos ha ocurrido ni una sola razón para no renovar el lápiz de labios favorito de todo el mundo: nuevo diseño, fórmula mejorada con mayor poder de fijación y 6 nuevos tonos impresionantes 🤩

📍 Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INA #3INASpain #3INALabioteca #labioteca #lips #labiales #new #makeup #maquillaje",414,437,22,2025-01-27T15:00:00.000Z,Monday,15,False,False,carrusel,9,0,4,False,False,318000,1377,0.0014,0.0503,positivo,1,0.1304,promoción,37.13,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DFC-9qQOYFF/,"¡NUEVO! The Color Lip Glow 254 👄 Nuestro rosa vintage en una nueva fórmula, recién salido del horno ❤️‍🔥

Nos lo habíais pedido y, aquí lo tenemos 💥 ¿Será uno de los tonos Best-Seller de 2025? Nosotrxs creemos que sí 💗

📍 Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INA #3INASpain #3INALabioteca #labioteca #lips #labiales #new #makeup #maquillaje",385,450,20,2025-01-20T12:00:20.000Z,Monday,12,False,False,carrusel,9,0,5,True,False,318000,1377,0.0015,0.0444,positivo,1,0.1406,promoción,49.22,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DFBKOq8uiWX/,"El 254 se ha reinventado 🫦

Igual lo conocías en productos como The Automatic Lip Pencil, ahora prepárate para este tono rosa vintage en The Color Lip Glow 🔥💓✨

#3INA #3INASpain #3INALabioteca #labioteca #lips #labiales #new #makeup #maquillaje",244,644,33,2025-01-19T19:00:00.000Z,Sunday,19,False,False,foto,9,0,2,False,False,318000,1377,0.0021,0.0512,positivo,0,0.2368,otro,19.9,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DE2UufFOjWb/,"Tu nuevo tono favorito 👀

#3INA #3INASpain #lips #new #lanzamiento #labial #lipcombo #novedad",93,348,43,2025-01-15T14:00:00.000Z,Wednesday,14,False,False,foto,8,0,1,False,False,318000,1377,0.0012,0.1236,positivo,0,0.6154,promoción,25.46,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DExQ4sAOOBY/,"La salvación de tu piel este invierno ❄️

The Sorbet Face Cream es sin duda un Best-Seller de skincare y ahora, está disponible en formato mini 💗

📍 Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INA #3INASpain #skincare #crema #cremafacial #cuidadofacial #facecream #morningroutine",317,208,2,2025-01-13T14:50:00.000Z,Monday,14,False,False,carrusel,8,0,2,False,False,318000,1377,0.0007,0.0096,neutro,0,0.1633,otro,32.68,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DEsj4SSOvB_/,"Hola 👋 mañanas más luminosas 🤭 

The Vit C Orange Serum es el producto perfecto para iluminar, revitalizar tu piel y reducir la hiperpigmentación 🧡

📍 Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INA #3INASpain",247,227,12,2025-01-11T19:00:00.000Z,Saturday,19,False,False,carrusel,2,0,2,False,False,318000,1377,0.0008,0.0529,neutro,0,0.0488,otro,37.15,1,0
3inaspain,https://www.instagram.com/3inaspain/p/DEkTK8COwrb/,"El despertar que tus ojos necesitan 💗 y tú también 🤭

👀 The Cool Eyes Cream refresca y revitaliza los ojos cansados con 5% de Cafeína y Ácido Hialurónico 

📍 Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INA #3INASpain #skincare #contornoojos #cuidadofacial #crema #morningroutine",316,198,0,2025-01-08T14:00:00.000Z,Wednesday,14,False,False,carrusel,7,0,3,False,False,318000,1377,0.0006,0.0,positivo,0,0.14,otro,34.52,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DEfFJFsCREg/,"¡YA ESTAMOS DE REBAJAS! 🔥 Hasta el 50% off en un montón de productos ❤️‍🔥🫶🏻🫨

Es el momento de preparar tu cesta, ¿qué producto no puede faltar? ¡Queremos conocer vuestros favoritos! 🤓

📍 En 3INA.COM (link en bio) 

#3INASpain #3INA #rebajas #sales #rebajasenero #wintersales #makeup #maquillaje",295,245,41,2025-01-06T13:21:40.000Z,Monday,13,False,True,carrusel,8,0,4,True,False,318000,1377,0.0009,0.1673,neutro,2,0.1739,otro,39.06,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DEVYuobOpXi/,"¿Mejor plan para empezar el año? Plan de skincare 🫶🏻💗✨

Tu piel pide a gritos una buena hidratación después de las fiestas y con este frío ❄️ 

📍Disponibles en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio) 

#3ina #3inaspain #skincare #cuidadofacial #añonuevo #morningroutine #nightroutine #vitaminac #skin",325,340,11,2025-01-04T14:00:00.000Z,Saturday,14,False,False,carrusel,9,0,3,True,False,318000,1377,0.0011,0.0324,neutro,0,0.1837,promoción,43.33,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DESG98luo5J/,"Ha sido increíble poder acompañar a @lalachus3 en un día así, por todo lo que significa para ella, para nosotros y para toda la gente que ha compartido con nosotros este momento 💘

Hoy más que nunca, BEAUTY IS ALL THE COLOURS ✨

PD: uno de los productos es una de nuestras sorpresitas de enero para empezar 2025 🫣

Makeup by @ismaelbachiller & @miguelbling 

#3INA #3INASpain #campanadas #campanadasrtve #2024 #2025 #lalachus #makeup #maquillaje",445,0,181,2025-01-01T12:27:29.000Z,Wednesday,12,False,True,carrusel,9,3,1,False,False,318000,1377,0.0006,0.0,neutro,0,0.1233,otro,-1.75,1,0
3inaspain,https://www.instagram.com/3inaspain/p/DEC-QAbiuBR/,"Es tu momento para decirle por fin a tu Rey o Reina fav qué regalo de 3INA quieres estas Navidades 🎄🤭🔥

#3INASpain #3INA #limitededition #edicionlimitada #holidays #makeup #navidad #looknavidad #lookfiesta #makeupfeast",218,197,18,2024-12-26T15:22:42.000Z,Thursday,15,False,False,foto,10,0,2,False,False,318000,1377,0.0007,0.0914,neutro,0,0.3226,evento,-1.27,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DD5JeYDOkgl/,"Necesitamos saber vuestros favs de 2024 🔥 A nosotrxs, elegir se nos complica 🤭

2025 viene muy interesante, os lo prometemos ❤️‍🔥

#3INASpain #3INA #MAKEUP #favoritos #maquillaje #lanzamientos2025 #2024recap #recap2024 #2025",224,236,64,2024-12-22T19:48:23.000Z,Sunday,19,False,False,carrusel,9,0,2,False,False,318000,1377,0.0009,0.2712,neutro,0,0.2903,otro,15.26,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DDuMSxlCXb6/,"Bien de brilli brilli con The No-Rules Bling 🪩🫶🏻✨

📍Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM 

#3INASpain #3INA #limitededition #edicionlimitada #holidays #makeup #navidad #looknavidad #lookfiesta #makeupfeast",233,229,4,2024-12-18T13:41:22.000Z,Wednesday,13,False,False,carrusel,10,0,2,False,False,318000,1377,0.0007,0.0175,neutro,0,0.3448,evento,17.38,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DDnCbIGuDQx/,"O ahora o nunca 🏃‍♀️ The Fyre-Shadow es edición limitada y está arrasando ❤️

Una sombra tricromática es todo lo que necesitas para un lookazo estas fiestas 🔥

📍Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM 

#3INASpain #3INA #limitededition #edicionlimitada #holidays #makeup #navidad #looknavidad #lookfiesta #makeupfeast",342,285,4,2024-12-15T19:00:00.000Z,Sunday,19,False,False,carrusel,10,0,3,False,False,318000,1377,0.0009,0.014,neutro,0,0.2083,evento,3.52,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DDZgfxoi4tX/,"Sorry not sorry 🤭

¿Ya tienes tu Kit de Edición Limitada fav? 🔥🫶🏻✨

📍Disponibles en Primor, Amazon, Arenal, El Corte Inglés y 3INA.COM (link en Bio) 

#3INASpain #3INA #limitededition #edicionlimitada #holidays #makeup #navidad #looknavidad #lookfiesta #makeupfeast",265,347,15,2024-12-10T12:53:51.000Z,Tuesday,12,False,False,carrusel,10,0,3,True,False,318000,1377,0.0011,0.0432,negativo,0,0.2778,evento,23.64,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DDMwJNgOJYB/,"¿Qué amigx serías tú? 🤭

Los Kits de Edición Limitada son una idea perfecta para regalo o… autoregalo 🔥

📍Disponibles en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio) 
#3INASpain #3INA #limitededition #edicionlimitada #holidays #makeup #navidad #looknavidad #lookfiesta #makeupfeast",301,254,18,2024-12-05T14:00:00.000Z,Thursday,14,False,False,carrusel,10,0,2,True,False,318000,1377,0.0009,0.0709,neutro,0,0.2381,evento,15.64,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DC9QY2ZiaY9/,"Hay decisiones difíciles y luego está esta 🤭

Nosotrxs sin duda no podríamos elegir solo uno, ¿y tú? 🫶🏻🌈💛

📍Ahora al 30% por Black Friday en 3INA.COM

#3INA #3INASpain #blackfriday #blackweek #makeup #maquillaje #lipoil",219,335,27,2024-11-29T13:34:21.000Z,Friday,13,False,False,carrusel,7,0,4,True,False,318000,1377,0.0011,0.0806,negativo,0,0.2059,otro,47.96,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DC4QgIXCHm1/,"❤️‍🔥 El Black Friday ya está aquí ❤️‍🔥

30% en TODO* en 3INA.COM solo hasta el domingo 💫

*No incluye Kits, Lips for Life, All The Colors Palette, Beauty Calendar y Ediciones Limitadas

#3INA #3INASpain #blackfriday #makeup #maquillaje",235,144,9,2024-11-27T14:59:09.000Z,Wednesday,14,False,False,foto,5,0,3,False,False,318000,1377,0.0005,0.0625,negativo,0,0.1316,otro,39.21,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DCw6TvZOZ0b/,"Es difícil, ¿verdad? 🤭

Lo bueno es que ahora están todos los The Color Pen Eyeliner al 25% por la Black Week 🖤🔥🖋️

📍Disponibles en 3INA.COM (link en Bio)

#3ina #3inaspain #blackweek #blackfriday #eyeliner #eyelinercolor",221,255,16,2024-11-24T18:30:00.000Z,Sunday,18,False,False,carrusel,6,0,4,True,False,318000,1377,0.0009,0.0627,negativo,0,0.1714,otro,46.98,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DCgyUy0CVc6/,"¿Qué es lo primero que vas a meter en la cesta? 🖤🔥🤭 Queremos saber cuáles son esos productos que no os pueden faltar ✨

El carrito más votado en la ofi sería algo así 🛒👇
💋The Color Lip Oil: la oportunidad perfecta para probarlo con descuento
❤️‍🔥 Algún No-Rules: un imprescindible que siempre hay que reponer 
🖋️ The Color Pen Eyeliner: un toque de color, que se note que somos 3INA!
🫧 The Fixing Spray: no puede faltar para fijar y refrescar el makeup 

#3INA #3INASpain #blackweek #blackfriday #descuentos #makeup #maquillaje",527,169,7,2024-11-18T12:13:47.000Z,Monday,12,False,False,foto,7,0,7,True,False,318000,1377,0.0006,0.0414,neutro,1,0.0769,promoción,37.74,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DCRh6zEu6Nr/,"Los Kits que estabais esperando 🪩✨❤️‍🔥

🪩 The Every Single Party Kit: The No-Rules Bling, The Fyre-Sharon & The Cherry Lip Glaze

✨ The Glow One: The 24H Level Up Mascara, The Color Lip Glow 244 & The No-Rules Cream Highlighter 512

💜 The Vibrant One: The Color Mascara 482 & The Color Pen Eyeliner 482

🌸 The Love One: The Every Single Day Mascara, The Longwear Lipstick 503 & The Blush 503

🫧 The Skin One: The Vit C Orange Serum & The Cool Eyes Cream

📍Disponibles en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INA #3INASpain #holidaykits #holiday #kits #makeup #makeupkits #skincare",611,413,20,2024-11-12T14:00:00.000Z,Tuesday,14,False,False,carrusel,8,0,4,False,False,318000,1377,0.0014,0.0484,positivo,0,0.0741,otro,28.53,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DCMxnibOR3e/,"💗12 Days of Nude 💗 
Incluye 12 productos en tamaño normal en nuestro icónico y Best-Seller tono nude rosado 503 que sienta bien a todo el mundo 🤩
¿Un calendario en el que te guste todo? ¡Aquí lo tienes! 😉

📍 Disponible en Primor, Arenal y El Corte Inglés

#3INASpain #3INA #beautycalendar #12daysofnude #holidays #makeup #navidad #adviento #calendariodeadviento #makeupfeast",374,410,15,2024-11-10T17:57:35.000Z,Sunday,17,False,False,carrusel,10,0,4,True,False,318000,1377,0.0013,0.0366,positivo,1,0.1695,otro,40.56,0,1
3inaspain,https://www.instagram.com/3inaspain/p/DCCFCjSCMGG/,"Ya está aquí la Edición Limitada más esperada❤️‍🔥
🔥 The Fyre-Shadow: Sombra de ojos líquida tricromática de larga duración
🪩The No-Rules Bling: Iluminador brillante fluido en crema 3 en 1
🍒 The Cherry Lip Glaze: Labial efecto látex en color cereza intenso oscuro

📍 Disponible en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INASpain #3INA #limitededition #edicionlimitada #holidays #makeup #navidad #looknavidad #lookfiesta #makeupfeast",460,1090,74,2024-11-06T14:00:00.000Z,Wednesday,14,False,False,carrusel,10,0,4,False,False,318000,1377,0.0037,0.0679,neutro,0,0.1493,evento,11.76,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DB_TOAti_IA/,"Próximamente retomaremos nuestro ritmo habitual de publicaciones desde el respeto y, por supuesto, sin olvidarnos de que tenemos que seguir apoyando a todas las personas afectadas ❤️‍🩹🫂",185,1103,33,2024-11-05T12:06:11.000Z,Tuesday,12,False,False,foto,0,0,0,False,False,318000,1377,0.0036,0.0299,neutro,0,0.0,otro,27.51,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DByvicxiSBj/,"¿Qué os parecen los looks de las 4 finalistas de nuestro concurso de Halloween? 🔥 

Enhorabuena a @lamontmua por el primer puesto 🏆 y a @mediolola @nermosu_ @angypalacios_mkp por llegar a esa final tan reñida 🖤

Hemos alucinado con lo artistas que sois todxs los participantes, ¡GRACIAS! 🔥

#3inahalloween2024 #3ina #3inaspain #halloween #halloweenmakeup",354,875,17,2024-10-31T15:03:31.000Z,Thursday,15,False,False,carrusel,5,4,4,True,False,318000,1377,0.0028,0.0194,neutro,1,0.0943,otro,27.96,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DBgdc0wCfGV/,"Halloween Looks 🎃👻🧙‍♀️

¿Con cuál de los 4 te quedas? 🖤 Dinos tu favorito en comentarios 🫶🏻

Tenéis un 20% de descuento en 3INA.COM 🙌

#3INA #3INASpain #halloween #spookyseason #makeup #halloweenmakeup",201,362,15,2024-10-24T12:39:08.000Z,Thursday,12,False,False,carrusel,6,0,5,True,True,318000,1377,0.0012,0.0414,neutro,0,0.1935,promoción,37.9,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DBbWT1luEGA/,"La historia de The No-Rules Family 🫶🏻

Desliza hasta el final porque hay sorpresa 🔥

📍Disponibles en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INASPAIN #3INA #thenorulesfamily #norules #makeup #maquillaje",230,417,51,2024-10-22T13:00:00.000Z,Tuesday,13,False,False,carrusel,6,0,3,False,False,318000,1377,0.0015,0.1223,neutro,0,0.1765,otro,37.26,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DA3TKWuObP3/,"Ahí va una pregunta difícil: ¿stick o cream? 🔥

The No-Rules Stick tiene una fórmula cremosa con acabado natural ✨
The No-Rules Cream es una crema de color líquida y modulable 💕

@sfennous 

📍Disponibles en Primor, Arenal, El Corte Inglés, Amazon y 

#3INA #3INASpain #thenorulesfamily #norules #cleanlook #makeup",313,487,42,2024-10-08T13:00:00.000Z,Tuesday,13,False,False,carrusel,6,1,3,True,False,318000,1377,0.0017,0.0862,neutro,0,0.125,otro,37.36,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DA0uVByOnh0/,"Un 3 en 1 soluciona siempre tus looks 🔥

Con los No-Rules no tendrás un producto, tendrás tres: colorete, labial y sombra de ojos 💁‍♀️ Ideal para conseguir un clean look en el mismo tono 👄✨🤭

Por algo son Best-Selleres 😉

📍 Disponibles en Primor, Arenal, El Corte Inglés, Amazon y 3INA.COM (link en Bio)

#3INA #3INASpain #norules #cleanlook #bestseller #thenorulesfamily",371,445,34,2024-10-07T13:00:00.000Z,Monday,13,False,False,carrusel,6,0,5,False,False,318000,1377,0.0015,0.0764,positivo,0,0.0984,otro,43.96,0,0
3inaspain,https://www.instagram.com/3inaspain/p/DAlFT7HuYeY/,"¿Un Beauty Calendar todo 503? Lo tenemos 💕

Recordad que seguimos con el reto 503 O NADA en la otra red social 🔥 12 Days of Nude lo está petando 🤩

#3INA #3INASpain #12daysofnude #beautycalendar",194,1405,601,2024-10-01T11:14:38.000Z,Tuesday,11,False,False,carrusel,4,0,2,True,False,318000,1377,0.0063,0.4278,neutro,0,0.1143,otro,53.12,0,0
